Formula,Runs,Avg_Mass,Avg_RT,Avg_Score,Occurrence_Count,Run_Names,Num_Runs
C18H33N7O4,"['med', 'tiny']",411.25635,7.9325,55.745,2,"med, tiny",2
C20H40NO6P,"['bigmed', 'tiny']",421.25955,13.2865,64.11,2,"bigmed, tiny",2
C20H40NO9P,"['med', 'tiny']",469.24105,4.099,81.79499999999999,2,"med, tiny",2
C18H31N3O13P2,"['med', 'tiny']",559.1341,6.1525,64.245,2,"med, tiny",2
C20H42NO8P,"['med', 'tiny']",455.26605,5.451,54.05,2,"med, tiny",2
C21H19O11,"['med', 'tiny']",447.09475,11.481,59.004999999999995,2,"med, tiny",2
C21H18NO4,"['med', 'tiny']",348.12170000000003,9.9085,60.34,2,"med, tiny",2
C21H17NO5,"['med', 'tiny']",363.1118,9.531500000000001,86.555,2,"med, tiny",2
C20H43NO,"['large', 'tiny']",313.33214999999996,12.547,59.93,2,"large, tiny",2
C20H43N2O6P,"['med', 'tiny']",438.28345,7.919499999999999,69.535,2,"med, tiny",2
C18H30O5S,"['med', 'tiny']",358.18315,2.176,70.25,2,"med, tiny",2
C20H42NO7P,"['bigmed', 'med']",439.27324999999996,12.9865,60.084999999999994,2,"bigmed, med",2
C20H41NO2,"['med', 'tiny']",327.31215,10.987,76.83000000000001,2,"med, tiny",2
C20H42NO6P,"['large', 'tiny']",423.27445,4.048,62.88,2,"large, tiny",2
C20H42NO5P,"['med', 'tiny']",407.2772,4.801500000000001,61.33,2,"med, tiny",2
C20H42N2O,"['med', 'tiny']",326.3271,12.4035,64.19,2,"med, tiny",2
C20H41O9P,"['med', 'tiny']",456.24969999999996,10.623,62.735,2,"med, tiny",2
C18H30O6,"['bigmed', 'tiny']",342.2051,17.1465,60.395,2,"bigmed, tiny",2
C20H41O6P,"['bigmed', 'large']",408.2676,14.036999999999999,71.39500000000001,2,"bigmed, large",2
C21H30O6S,"['med', 'tiny']",410.17685,1.7085000000000001,80.345,2,"med, tiny",2
C21H31N5O5,"['med', 'tiny']",433.23260000000005,4.8275,62.53,2,"med, tiny",2
C20H35O8P,"['med', 'tiny']",434.20585,11.8835,57.32,2,"med, tiny",2
C22H22O6,"['med', 'tiny']",382.14300000000003,8.9725,68.6,2,"med, tiny",2
C22H22FN3O3,"['bigmed', 'med']",395.16420000000005,9.1405,56.33,2,"bigmed, med",2
C22H22FN3O2,"['med', 'tiny']",379.1692,7.9195,73.31,2,"med, tiny",2
C22H21NO2,"['large', 'med']",331.15695,15.169,62.185,2,"large, med",2
C22H19ClO3,"['med', 'tiny']",366.1035,8.141,54.34,2,"med, tiny",2
C22H18N6,"['med', 'tiny']",366.1587,2.4235,60.75,2,"med, tiny",2
C22H14,"['med', 'tiny']",278.1096,3.7089999999999996,76.33500000000001,2,"med, tiny",2
C21H43NO4,"['med', 'tiny']",373.3186,7.66,74.545,2,"med, tiny",2
C21H43NO3,"['med', 'tiny']",357.3234,12.7675,73.175,2,"med, tiny",2
C21H43NO2,"['bigmed', 'tiny']",341.3274,13.573,54.89,2,"bigmed, tiny",2
C18H27NO5,"['large', 'med']",337.18915000000004,9.8045,62.45,2,"large, med",2
C21H42O4,"['large', 'med']",358.30795,13.976500000000001,71.555,2,"large, med",2
C21H42NO7P,"['med', 'tiny']",451.27195,4.8795,79.92,2,"med, tiny",2
C21H42NO2,"['bigmed', 'large']",340.32225,10.505500000000001,66.805,2,"bigmed, large",2
C21H41NO7,"['bigmed', 'med']",419.28915,13.364,56.75,2,"bigmed, med",2
C21H41NO6,"['med', 'tiny']",403.29269999999997,10.337,72.33500000000001,2,"med, tiny",2
C22H22N2O8,"['med', 'tiny']",442.13935000000004,11.481,61.724999999999994,2,"med, tiny",2
C22H23NO4,"['large', 'med']",365.1646,13.6115,67.045,2,"large, med",2
C21H31NO4,"['bigmed', 'tiny']",361.2237,9.947,69.645,2,"bigmed, tiny",2
C22H24N4O4,"['med', 'tiny']",408.1767,1.7085000000000001,57.11,2,"med, tiny",2
C22H28N2O4,"['large', 'med']",384.2047,17.079,69.985,2,"large, med",2
C22H28N2O,"['bigmed', 'med']",336.222,12.337,65.965,2,"bigmed, med",2
C22H27NO7,"['med', 'tiny']",417.1802,8.881499999999999,68.535,2,"med, tiny",2
C22H27NO3,"['med', 'tiny']",353.20034999999996,4.8795,58.144999999999996,2,"med, tiny",2
C22H27N3O3,"['large', 'med']",381.20534999999995,15.6525,60.449999999999996,2,"large, med",2
C18H26O6,"['large', 'med']",338.17265,15.687,65.845,2,"large, med",2
C22H26O8,"['med', 'tiny']",418.1635,6.3475,77.52,2,"med, tiny",2
C22H26O7,"['med', 'tiny']",402.1681,6.516500000000001,67.975,2,"med, tiny",2
C18H27N3O5,"['med', 'tiny']",365.1938,7.257,91.19,2,"med, tiny",2
C18H27N3O6,"['med', 'tiny']",381.1884,3.566,83.725,2,"med, tiny",2
C22H25N3O8,"['med', 'tiny']",459.16535,11.481,64.775,2,"med, tiny",2
C18H27N7O4,"['med', 'tiny']",405.2133,7.387,64.92500000000001,2,"med, tiny",2
C22H24O7,"['med', 'tiny']",400.15409999999997,6.3605,67.925,2,"med, tiny",2
C22H24O5,"['med', 'tiny']",368.16275,7.27,95.29499999999999,2,"med, tiny",2
C22H24O10,"['med', 'tiny']",448.135,13.339500000000001,72.17,2,"med, tiny",2
C18H28N10O4,"['med', 'tiny']",448.2308,7.27,71.295,2,"med, tiny",2
C21H40O4,"['bigmed', 'tiny']",356.2924,11.623000000000001,57.754999999999995,2,"bigmed, tiny",2
C21H40O3,"['med', 'tiny']",340.2962,12.8065,67.105,2,"med, tiny",2
C21H40O2,"['large', 'tiny']",324.3025,14.3795,61.11,2,"large, tiny",2
C21H35N5O5,"['med', 'tiny']",437.2636,5.3605,65.875,2,"med, tiny",2
C21H35N5O4,"['bigmed', 'tiny']",421.26685,16.445,60.065,2,"bigmed, tiny",2
C21H35N3O3,"['bigmed', 'tiny']",377.26725,15.677,61.29,2,"bigmed, tiny",2
C21H35N3,"['med', 'tiny']",329.28355,15.3665,59.735,2,"med, tiny",2
C21H34O9,"['med', 'tiny']",430.22035,3.1895,81.605,2,"med, tiny",2
C21H34O8S,"['med', 'tiny']",446.19725,6.867,58.11,2,"med, tiny",2
C21H34O7,"['bigmed', 'large']",398.23199999999997,13.105,73.44,2,"bigmed, large",2
C18H28N6O4,"['bigmed', 'large']",392.2188,10.8305,61.35,2,"bigmed, large",2
C18H28N8O4,"['bigmed', 'tiny']",420.2255,9.466000000000001,79.97,2,"bigmed, tiny",2
C21H34O3,"['med', 'tiny']",334.24929999999995,12.7805,78.39500000000001,2,"med, tiny",2
C21H34O10,"['bigmed', 'large']",446.21655,4.776,68.19,2,"bigmed, large",2
C21H34O,"['med', 'tiny']",302.2587,12.338,57.535,2,"med, tiny",2
C21H33NO2,"['med', 'tiny']",331.25105,20.744999999999997,66.36,2,"med, tiny",2
C18H28O5S,"['med', 'tiny']",356.1666,5.112,59.155,2,"med, tiny",2
C21H32N4O6,"['med', 'tiny']",436.22860000000003,3.1895,71.065,2,"med, tiny",2
C21H35NO3S,"['med', 'tiny']",381.23654999999997,16.041,60.09,2,"med, tiny",2
C21H35NO8,"['med', 'tiny']",429.23795,5.3995,62.0,2,"med, tiny",2
C21H36O,"['large', 'large']",304.27565000000004,17.624000000000002,71.785,2,"large, large",2
C21H38O6,"['med', 'tiny']",386.26595,5.282500000000001,55.7,2,"med, tiny",2
C21H40NO8P,"['bigmed', 'med']",465.24800000000005,10.1935,76.075,2,"bigmed, med",2
C21H39O9P,"['med', 'tiny']",466.23705,7.439,59.8,2,"med, tiny",2
C21H39O7P,"['med', 'tiny']",434.24565,4.8795,64.96,2,"med, tiny",2
C21H39NO3S,"['med', 'tiny']",385.26555,4.7105,75.925,2,"med, tiny",2
C21H39N3O3,"['bigmed', 'large']",381.29970000000003,17.990000000000002,64.205,2,"bigmed, large",2
C21H39N2O6P,"['bigmed', 'med']",446.2549,12.532,68.03,2,"bigmed, med",2
C18H28N4O4S,"['med', 'tiny']",396.1815,6.3475,73.33,2,"med, tiny",2
C21H36O10,"['med', 'tiny']",448.2307,7.27,75.66999999999999,2,"med, tiny",2
C21H38NO7P,"['large', 'tiny']",447.23815,12.789,74.945,2,"large, tiny",2
C21H37NO7S,"['med', 'tiny']",447.2258,7.27,60.99,2,"med, tiny",2
C21H37NO6S,"['med', 'tiny']",431.2313,7.9325,76.11000000000001,2,"med, tiny",2
C21H37NO4,"['med', 'tiny']",367.27054999999996,2.8385,73.16,2,"med, tiny",2
C21H37NO3S,"['med', 'tiny']",383.24875,11.416,60.8,2,"med, tiny",2
C21H36O3,"['bigmed', 'med']",336.2665,17.8205,53.864999999999995,2,"bigmed, med",2
C18H33N9O4,"['large', 'med']",439.2622,13.1055,57.315,2,"large, med",2
C20H35NO8S,"['med', 'tiny']",449.20995000000005,9.141,57.39,2,"med, tiny",2
C22H28O3,"['large', 'med']",340.2063,4.3735,58.620000000000005,2,"large, med",2
C19H32O9,"['med', 'tiny']",404.2022,7.257,80.75999999999999,2,"med, tiny",2
C19H32O6,"['med', 'tiny']",356.21979999999996,15.028500000000001,71.54,2,"med, tiny",2
C19H32O5,"['med', 'tiny']",340.2235,12.689,64.96000000000001,2,"med, tiny",2
C18H37NO3,"['large', 'tiny']",315.276,12.105,69.93,2,"large, tiny",2
C19H32O11S,"['med', 'tiny']",468.16544999999996,1.8645,73.465,2,"med, tiny",2
C19H31NO5,"['bigmed', 'large']",353.22045,14.325000000000001,69.15,2,"bigmed, large",2
C19H31NO2,"['large', 'large']",305.23595,21.064500000000002,74.17,2,"large, large",2
C19H30O8S,"['med', 'tiny']",418.16485,6.3475,70.445,2,"med, tiny",2
C18H38N10O4,"['med', 'tiny']",458.3102,5.2565,69.475,2,"med, tiny",2
C19H30O7S,"['med', 'tiny']",402.16935,6.8025,57.845,2,"med, tiny",2
C19H30O6,"['bigmed', 'tiny']",354.2042,8.738,66.75999999999999,2,"bigmed, tiny",2
C19H29NO6,"['med', 'tiny']",367.1993,7.257,60.935,2,"med, tiny",2
C19H29N5O6,"['med', 'tiny']",423.2125,1.7994999999999999,63.28,2,"med, tiny",2
C19H29N5O5,"['med', 'tiny']",407.2138,14.872499999999999,62.754999999999995,2,"med, tiny",2
C19H29N3O5,"['med', 'tiny']",379.20895,4.5280000000000005,76.10499999999999,2,"med, tiny",2
C19H28O8,"['med', 'tiny']",384.1779,6.2175,78.52,2,"med, tiny",2
C19H32O6S,"['med', 'tiny']",388.19455,1.7085000000000001,66.505,2,"med, tiny",2
C19H32O9S,"['bigmed', 'tiny']",436.17864999999995,14.794,72.715,2,"bigmed, tiny",2
C19H37NO2,"['bigmed', 'tiny']",311.28245000000004,7.932,87.755,2,"bigmed, tiny",2
C19H33NO2,"['bigmed', 'med']",307.25245,12.623999999999999,71.86500000000001,2,"bigmed, med",2
C19H37N5O7,"['med', 'tiny']",447.26745,2.9425,89.875,2,"med, tiny",2
C19H36O5,"['med', 'tiny']",344.25595,9.777999999999999,60.64,2,"med, tiny",2
C19H36O2,"['med', 'tiny']",296.26895,10.545,63.545,2,"med, tiny",2
C19H36O11S,"['med', 'tiny']",472.19685,11.338000000000001,78.42500000000001,2,"med, tiny",2
C19H36NO7P,"['med', 'tiny']",421.22024999999996,4.827500000000001,70.945,2,"med, tiny",2
C19H36NNaO8S,"['med', 'tiny']",461.2058,10.623,54.095,2,"med, tiny",2
C19H36N2O3,"['large', 'tiny']",340.27335,10.532,68.27000000000001,2,"large, tiny",2
C19H35O7P,"['med', 'tiny']",406.21135,7.244,56.04,2,"med, tiny",2
C19H35NO6,"['large', 'tiny']",373.24555,11.611,70.64500000000001,2,"large, tiny",2
C19H35NO4S,"['med', 'tiny']",373.2296,2.6175,82.515,2,"med, tiny",2
C19H35NO4,"['med', 'tiny']",341.25530000000003,14.119,60.26,2,"med, tiny",2
C19H34O2,"['med', 'tiny']",294.25645,10.090499999999999,83.46000000000001,2,"med, tiny",2
C19H34O10,"['med', 'tiny']",422.21175,1.7865,61.455,2,"med, tiny",2
C19H34NO10P,"['bigmed', 'tiny']",467.19465,4.762499999999999,67.6,2,"bigmed, tiny",2
C19H33NO6,"['bigmed', 'tiny']",371.2287,11.051,54.81,2,"bigmed, tiny",2
C19H28O7S,"['med', 'tiny']",400.1564,6.1655,70.16499999999999,2,"med, tiny",2
C19H28O7,"['med', 'tiny']",368.18129999999996,9.6225,68.795,2,"med, tiny",2
C19H28O6S,"['med', 'tiny']",384.1617,7.5295000000000005,59.815,2,"med, tiny",2
C19H28O5S,"['med', 'tiny']",368.1643,7.27,85.68,2,"med, tiny",2
C19H24N2S,"['bigmed', 'large']",312.1675,12.961,71.86,2,"bigmed, large",2
C19H23N3,"['med', 'tiny']",293.18854999999996,10.896,82.22999999999999,2,"med, tiny",2
C19H22O8S,"['med', 'tiny']",410.10495000000003,7.257,71.455,2,"med, tiny",2
C19H22O4S,"['med', 'tiny']",346.12465,6.555,55.21,2,"med, tiny",2
C19H22O4,"['med', 'tiny']",314.15155000000004,5.3855,58.22,2,"med, tiny",2
C18H38NO7P,"['med', 'tiny']",411.24019999999996,5.3215,72.37,2,"med, tiny",2
C19H22N2,"['large', 'med']",278.1775,10.6335,64.1,2,"large, med",2
C19H22FN3O3,"['med', 'tiny']",359.16235,8.9725,69.025,2,"med, tiny",2
C19H22ClN5O,"['med', 'tiny']",371.15184999999997,7.257,63.08,2,"med, tiny",2
C19H21N3O,"['med', 'tiny']",307.16790000000003,9.401499999999999,67.92,2,"med, tiny",2
C19H18O6,"['med', 'tiny']",342.10935,5.893,73.94,2,"med, tiny",2
C19H16O4,"['med', 'tiny']",308.1035,8.3225,64.7,2,"med, tiny",2
C19H14O5,"['med', 'tiny']",322.0815,8.0105,59.995000000000005,2,"med, tiny",2
C18H41N7,"['bigmed', 'med']",355.34125,13.026499999999999,76.44,2,"bigmed, med",2
C18H40NO6P,"['med', 'tiny']",397.2608,7.023,70.44500000000001,2,"med, tiny",2
C19H24N4O2,"['med', 'tiny']",340.18745,10.8305,55.39,2,"med, tiny",2
C19H24N6O6,"['med', 'tiny']",432.17949999999996,7.9325,65.26,2,"med, tiny",2
C19H24O10S,"['med', 'tiny']",444.11120000000005,11.481,59.224999999999994,2,"med, tiny",2
C19H26O3,"['med', 'tiny']",302.18705,12.1955,58.80500000000001,2,"med, tiny",2
C19H28O10S,"['med', 'tiny']",448.1419,7.257,67.235,2,"med, tiny",2
C19H28N6O7,"['med', 'tiny']",452.2024,3.1895,81.495,2,"med, tiny",2
C19H28N4O5,"['med', 'tiny']",392.20235,2.8385,68.775,2,"med, tiny",2
C19H27N5O4,"['med', 'tiny']",389.20745,6.685499999999999,52.724999999999994,2,"med, tiny",2
C19H26O8,"['med', 'tiny']",382.16225,8.0235,79.965,2,"med, tiny",2
C19H26O6S,"['med', 'tiny']",382.145,7.9975000000000005,69.98,2,"med, tiny",2
C19H26N4O6,"['med', 'tiny']",406.18315,1.7605,57.315,2,"med, tiny",2
C19H24O5S,"['med', 'tiny']",364.13435000000004,9.752500000000001,55.724999999999994,2,"med, tiny",2
C18H38NO4P,"['med', 'tiny']",363.25275,4.606,78.785,2,"med, tiny",2
C19H26N4O4,"['bigmed', 'tiny']",374.19280000000003,19.419,71.33,2,"bigmed, tiny",2
C19H25N3O6,"['med', 'tiny']",391.1764,10.454,67.345,2,"med, tiny",2
C19H25N3O4,"['med', 'tiny']",359.18375000000003,1.747,68.41999999999999,2,"med, tiny",2
C19H24O7,"['med', 'tiny']",364.1518,2.3579999999999997,78.505,2,"med, tiny",2
C19H24O6,"['bigmed', 'med']",348.1569,17.6385,68.07,2,"bigmed, med",2
C19H37NO,"['bigmed', 'med']",295.28715,13.8325,64.875,2,"bigmed, med",2
C19H37NO4,"['bigmed', 'med']",343.27144999999996,13.3645,62.285,2,"bigmed, med",2
C20H35NO8,"['med', 'tiny']",417.23455,4.7364999999999995,61.685,2,"med, tiny",2
C20H31N3O4,"['bigmed', 'tiny']",377.23235,14.870999999999999,59.935,2,"bigmed, tiny",2
C20H30O3,"['med', 'tiny']",318.2179,12.3645,56.775000000000006,2,"med, tiny",2
C20H30N6O4,"['med', 'tiny']",418.2303,12.7805,69.035,2,"med, tiny",2
C20H30N4O4,"['bigmed', 'tiny']",390.2244,10.440999999999999,62.03,2,"bigmed, tiny",2
C20H29NO6,"['bigmed', 'large']",379.19984999999997,12.0395,60.114999999999995,2,"bigmed, large",2
C20H29NO4,"['med', 'tiny']",347.21119999999996,10.48,60.08,2,"med, tiny",2
C20H29N7O5,"['med', 'tiny']",447.2252,7.257,72.75999999999999,2,"med, tiny",2
C20H29N5O4,"['large', 'tiny']",403.221,8.596,60.13,2,"large, tiny",2
C20H29FO3,"['bigmed', 'large']",336.21005,18.701999999999998,73.515,2,"bigmed, large",2
C20H28O7,"['bigmed', 'tiny']",380.18255,14.651499999999999,55.71,2,"bigmed, tiny",2
C20H28O6S,"['med', 'tiny']",396.16110000000003,5.282500000000001,73.36,2,"med, tiny",2
C20H28O5,"['large', 'tiny']",348.1957,9.025,64.12,2,"large, tiny",2
C20H28O2,"['bigmed', 'large']",300.20640000000003,14.1305,60.655,2,"bigmed, large",2
C20H28O11S,"['med', 'tiny']",476.13604999999995,8.1665,59.875,2,"med, tiny",2
C20H28N4O5S,"['bigmed', 'tiny']",436.178,9.998,73.64500000000001,2,"bigmed, tiny",2
C20H28N4O5,"['med', 'tiny']",404.20225,7.257,65.345,2,"med, tiny",2
C18H35NO4,"['bigmed', 'tiny']",329.25665,14.4435,69.86,2,"bigmed, tiny",2
C18H35NO3,"['bigmed', 'tiny']",313.2609,9.453,55.22,2,"bigmed, tiny",2
C19H37O7P,"['med', 'tiny']",408.22775,10.506,65.24,2,"med, tiny",2
C20H31N7O5,"['bigmed', 'tiny']",449.2373,13.221,70.02,2,"bigmed, tiny",2
C20H35NO4S,"['med', 'tiny']",385.23019999999997,2.5004999999999997,60.635000000000005,2,"med, tiny",2
C20H35NO10S,"['bigmed', 'med']",481.2001,11.3755,67.495,2,"bigmed, med",2
C20H34O6S,"['med', 'tiny']",402.20725000000004,7.8545,77.295,2,"med, tiny",2
C20H34O5S,"['med', 'tiny']",386.21455000000003,1.5655000000000001,82.82,2,"med, tiny",2
C20H34O5,"['bigmed', 'large']",354.2409,17.5205,67.255,2,"bigmed, large",2
C18H33NO5,"['large', 'med']",343.2345,14.986999999999998,69.89,2,"large, med",2
C18H34NO9P,"['med', 'tiny']",439.19695,7.906499999999999,58.275000000000006,2,"med, tiny",2
C20H34O2,"['med', 'tiny']",306.25784999999996,7.257,65.605,2,"med, tiny",2
C20H33NO7,"['med', 'tiny']",399.22575,3.1895,59.055,2,"med, tiny",2
C20H33NO2,"['large', 'large']",319.24839999999995,8.622,74.925,2,"large, large",2
C20H32O8S,"['med', 'tiny']",432.17949999999996,7.9325,67.50999999999999,2,"med, tiny",2
C20H32O3,"['large', 'med']",320.23395,8.5955,57.295,2,"large, med",2
C20H32N6O4S,"['med', 'tiny']",452.21934999999996,8.2315,75.485,2,"med, tiny",2
C20H32N4O4S,"['large', 'large']",424.2146,18.897,54.99,2,"large, large",2
C20H31NO3,"['bigmed', 'large']",333.23285,16.911,60.455,2,"bigmed, large",2
C20H28N2O5S,"['bigmed', 'large']",408.1687,7.802,56.065,2,"bigmed, large",2
C20H27NO7,"['bigmed', 'tiny']",393.18065,8.399999999999999,67.5,2,"bigmed, tiny",2
C20H27NO4,"['med', 'tiny']",345.1925,4.5280000000000005,59.785,2,"med, tiny",2
C20H26O6,"['large', 'med']",362.1743,10.1815,57.92,2,"large, med",2
C20H20O4,"['med', 'tiny']",324.13815,7.9975000000000005,73.245,2,"med, tiny",2
C20H19NO6,"['med', 'tiny']",369.1182,8.375,53.379999999999995,2,"med, tiny",2
C20H16O6,"['med', 'tiny']",352.09265000000005,3.6574999999999998,53.075,2,"med, tiny",2
C20H16O4,"['med', 'tiny']",320.1077,1.734,56.724999999999994,2,"med, tiny",2
C20H15NO6,"['med', 'tiny']",365.09209999999996,9.0245,84.36500000000001,2,"med, tiny",2
C20H15NO5,"['med', 'tiny']",349.0974,7.92,68.57,2,"med, tiny",2
C20H15NO4,"['med', 'tiny']",333.10195,9.4145,88.49000000000001,2,"med, tiny",2
C20H13NO5,"['med', 'tiny']",347.0824,8.9985,58.59,2,"med, tiny",2
C19H39O7P,"['large', 'med']",410.2436,10.506,62.885,2,"large, med",2
C19H39O6P,"['med', 'tiny']",394.251,4.7364999999999995,72.475,2,"med, tiny",2
C18H36O4,"['med', 'tiny']",316.262,9.9865,75.445,2,"med, tiny",2
C18H37N5O4,"['bigmed', 'med']",387.28555,19.081000000000003,69.425,2,"bigmed, med",2
C18H37N5O9,"['med', 'tiny']",467.25915,4.034,71.27,2,"med, tiny",2
C19H38O2,"['med', 'tiny']",298.28560000000004,8.1665,72.615,2,"med, tiny",2
C19H38NO6P,"['med', 'tiny']",407.24675,4.7235,68.805,2,"med, tiny",2
C20H21N3O3,"['large', 'med']",351.16004999999996,7.7509999999999994,73.2,2,"large, med",2
C20H22N2O,"['bigmed', 'med']",306.1741,11.454,64.69999999999999,2,"bigmed, med",2
C20H23N3O4,"['large', 'med']",369.16875,8.804,68.725,2,"large, med",2
C20H26N2O4S2,"['med', 'tiny']",422.1314,12.4295,54.97,2,"med, tiny",2
C20H26O5S,"['med', 'tiny']",378.15004999999996,7.9195,69.12,2,"med, tiny",2
C20H26O5,"['med', 'tiny']",346.1804,7.257,82.64,2,"med, tiny",2
C20H26O3,"['med', 'tiny']",314.1859,8.8035,59.535,2,"med, tiny",2
C20H26N6O6,"['large', 'tiny']",446.1916,7.0235,69.595,2,"large, tiny",2
C20H26N6O5,"['med', 'tiny']",430.1991,7.257,77.905,2,"med, tiny",2
C20H26N4O6,"['med', 'tiny']",418.18584999999996,4.7235,52.515,2,"med, tiny",2
C20H26N2O4,"['large', 'med']",358.19085,9.088,73.25999999999999,2,"large, med",2
C20H24N6O4S,"['med', 'tiny']",444.1604,7.166,61.64,2,"med, tiny",2
C20H26N2,"['bigmed', 'med']",294.20975,13.701,67.465,2,"bigmed, med",2
C20H25NO5S,"['bigmed', 'large']",391.14265,7.802,55.715,2,"bigmed, large",2
C20H25N5O4,"['med', 'tiny']",399.1913,13.3655,66.525,2,"med, tiny",2
C20H24O7,"['med', 'tiny']",376.15205000000003,8.0495,81.655,2,"med, tiny",2
C20H24O4S,"['med', 'tiny']",360.137,9.0245,74.9,2,"med, tiny",2
C20H24N6O5,"['large', 'med']",428.18345,7.218,68.89,2,"large, med",2
C22H28O,"['large', 'tiny']",308.2137,7.271,74.15,2,"large, tiny",2
C22H29ClO5,"['bigmed', 'large']",408.16865,7.802,53.99,2,"bigmed, large",2
C25H40O11,"['bigmed', 'med']",516.25735,18.1585,63.815,2,"bigmed, med",2
C24H39O7P,"['med', 'tiny']",470.2443,10.805,63.195,2,"med, tiny",2
C24H39NO6,"['med', 'tiny']",437.2798,7.9325,88.92500000000001,2,"med, tiny",2
C18H18O3,"['med', 'tiny']",282.12739999999997,1.851,72.255,2,"med, tiny",2
C24H39NO2,"['large', 'large']",373.2988,18.5855,74.17,2,"large, large",2
C24H39NO10S,"['large', 'tiny']",533.22975,6.0755,69.84,2,"large, tiny",2
C24H38O8,"['med', 'tiny']",454.25385,4.9704999999999995,60.435,2,"med, tiny",2
C24H38O5S,"['med', 'tiny']",438.24604999999997,4.047000000000001,59.82,2,"med, tiny",2
C18H20F4O3,"['med', 'tiny']",360.13665000000003,9.0245,81.745,2,"med, tiny",2
C24H38O13,"['med', 'tiny']",534.2353,3.7089999999999996,70.14,2,"med, tiny",2
C24H38O11,"['med', 'tiny']",502.24064999999996,4.554,64.135,2,"med, tiny",2
C24H38N2O4,"['med', 'tiny']",418.28645,14.327,57.715,2,"med, tiny",2
C24H37NO5,"['med', 'tiny']",419.26660000000004,9.219999999999999,62.379999999999995,2,"med, tiny",2
C24H37NO10S,"['med', 'tiny']",531.21465,3.0595,57.595,2,"med, tiny",2
C24H37N3O3,"['med', 'tiny']",415.2812,5.3605,58.38,2,"med, tiny",2
C24H36O7,"['bigmed', 'med']",436.24575000000004,11.025,72.495,2,"bigmed, med",2
C24H36O6,"['bigmed', 'med']",420.2504,17.6645,59.69,2,"bigmed, med",2
C24H39NO7,"['med', 'tiny']",453.27599999999995,7.9325,64.5,2,"med, tiny",2
C24H39O9P,"['med', 'tiny']",502.23675000000003,1.9815,55.485,2,"med, tiny",2
C24H42O3,"['med', 'tiny']",378.3166,8.5565,59.35,2,"med, tiny",2
C24H40N2O,"['med', 'tiny']",372.3155,12.533999999999999,70.32,2,"med, tiny",2
C24H42NO7P,"['med', 'tiny']",487.27094999999997,4.0729999999999995,59.09,2,"med, tiny",2
C24H41O11P,"['med', 'tiny']",536.2393500000001,7.919499999999999,73.115,2,"med, tiny",2
C24H41NO9,"['med', 'tiny']",487.27880000000005,3.709,92.36500000000001,2,"med, tiny",2
C24H41NO8S,"['med', 'tiny']",503.25295,7.295999999999999,52.64,2,"med, tiny",2
C24H41NO7S,"['bigmed', 'med']",487.26054999999997,4.7885,75.52000000000001,2,"bigmed, med",2
C24H41NO7,"['med', 'tiny']",455.28639999999996,15.028500000000001,68.015,2,"med, tiny",2
C24H41NO4S,"['med', 'tiny']",439.2767,5.0485,61.765,2,"med, tiny",2
C24H40O7S,"['large', 'tiny']",472.25055,9.998,56.705,2,"large, tiny",2
C24H40O6S,"['large', 'tiny']",456.25620000000004,12.789,55.58,2,"large, tiny",2
C18H12,"['med', 'tiny']",228.0944,4.9435,58.25,2,"med, tiny",2
C24H40O5,"['bigmed', 'med']",408.28885,10.401,58.84,2,"bigmed, med",2
C18H15ClFNO3,"['med', 'tiny']",347.07205,0.39649999999999996,57.735,2,"med, tiny",2
C24H40O3,"['med', 'tiny']",376.29724999999996,8.868500000000001,57.68,2,"med, tiny",2
C24H40O10,"['bigmed', 'med']",488.26335,12.142000000000001,68.22999999999999,2,"bigmed, med",2
C24H40N7O17P3S,"['med', 'tiny']",823.1442999999999,12.780999999999999,62.2,2,"med, tiny",2
C18H20N2,"['med', 'tiny']",264.16215,2.3585,69.675,2,"med, tiny",2
C18H20N2O5,"['med', 'tiny']",344.13695,9.7135,66.42,2,"med, tiny",2
C24H36O10S,"['large', 'tiny']",516.2027,7.284000000000001,72.68,2,"large, tiny",2
C24H36O,"['bigmed', 'tiny']",340.2748,10.4535,64.795,2,"bigmed, tiny",2
C18H20O5S,"['bigmed', 'large']",348.1055,9.518,60.629999999999995,2,"bigmed, large",2
C18H20O6S,"['bigmed', 'tiny']",364.09765000000004,0.39849999999999997,67.795,2,"bigmed, tiny",2
